Format Version,1.21,Take Name,PO2_high_empty_1_ 2017-08-14 04.10.40 PM _,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-14 04.10.40 PM,Total Frames in Take,1028,Total Exported Frames,1028,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
86,0.716667,-0.003969,0.327033,-0.124154,-0.936814,-175.121582,82.293480,1525.600952,0.450373,-194.917740,45.900902,1548.520630,0.873203,-192.936981,105.482101,1512.718506,0.953617,-137.510056,95.497429,1515.563599,0.835400,-195.356537,45.684780,1548.675049,-192.630127,105.255119,1512.837158,-137.401703,95.982430,1515.266968,-365.618347,741.333191,2348.619385,-372.514160,619.545532,2396.898682,-111.296127,-427.922180,1759.941284,46.238503,-440.811493,1758.164917,12.355107,-330.515778,1779.483398,-28.297663,-404.640076,1728.440186,-62.504082,-373.948486,1843.462769,259.819641,-292.133972,1620.894287,134.183228,-368.416321,1681.968018,199.444565,-24.890310,1842.094482,327.849396,63.858696,1625.308716,211.872009,41.270477,1811.832520,310.483704,-88.581879,1587.793945,,,
87,0.725000,-0.004099,0.326841,-0.123877,-0.936917,-175.116898,82.288498,1525.605591,0.439802,-194.919128,45.896378,1548.520752,0.874721,-192.927643,105.490089,1512.740112,0.957227,-137.503998,95.479004,1515.555908,0.838201,-195.356827,45.686203,1548.671997,-192.630814,105.261391,1512.860229,-137.386200,95.959496,1515.261719,-365.650696,741.354187,2348.747070,-372.563599,619.598755,2397.111572,-111.237038,-428.054596,1760.263550,46.242218,-440.763947,1758.075073,12.341423,-330.415680,1779.201904,-28.399460,-404.662384,1728.439575,-62.424595,-373.953674,1843.432495,259.857391,-292.094513,1620.759033,134.218674,-368.402557,1681.907227,199.390060,-24.866865,1841.826294,327.890106,63.910618,1625.251465,211.870499,41.286549,1811.837524,310.554993,-88.545670,1587.751587,,,
88,0.733333,-0.003891,0.326872,-0.123992,-0.936892,-175.121704,82.288994,1525.634399,0.444168,-194.923706,45.905617,1548.563721,0.872564,-192.932831,105.483208,1512.756104,0.957299,-137.508667,95.478165,1515.583374,0.837011,-195.366699,45.692142,1548.717041,-192.636307,105.254028,1512.876465,-137.386017,95.962830,1515.286133,-365.658661,741.368408,2348.691895,-372.498627,619.523499,2396.854004,-111.155663,-428.382568,1760.640137,46.259708,-440.742676,1758.043335,12.288135,-330.382568,1779.138672,-28.499844,-404.824188,1728.583740,-62.354733,-373.980896,1843.505737,259.892761,-292.055328,1620.658325,134.234421,-368.398682,1681.897827,199.376328,-24.833158,1841.880127,327.932648,63.925682,1625.255005,211.871231,41.335155,1811.863525,310.605804,-88.494522,1587.708496,,,
89,0.741667,-0.004034,0.326811,-0.123881,-0.936927,-175.116257,82.282104,1525.592041,0.441636,-194.918808,45.893757,1548.513062,0.874092,-192.926712,105.482681,1512.724365,0.956697,-137.503326,95.469864,1515.538940,0.837984,-195.356705,45.681889,1548.664917,-192.629471,105.255470,1512.843262,-137.385880,95.950249,1515.244507,-365.661804,741.344360,2348.660645,-372.503784,619.536865,2396.858887,-111.069809,-428.855408,1761.145142,46.301926,-440.724243,1757.988159,12.189499,-330.401978,1779.000610,-28.620514,-405.037567,1728.555786,-62.339809,-374.020966,1843.418823,259.908478,-292.038116,1620.665894,134.232849,-368.389771,1681.814087,199.371323,-24.802641,1841.947632,327.977783,63.959553,1625.289063,211.857025,41.352402,1811.814819,310.656769,-88.441574,1587.739258,,,
90,0.750000,-0.004145,0.326702,-0.123928,-0.936958,-175.126343,82.290855,1525.621338,0.438227,-194.917465,45.896000,1548.541748,0.873414,-192.943649,105.490616,1512.761597,0.959837,-137.517990,95.485954,1515.560669,0.838079,-195.361862,45.686592,1548.692871,-192.652176,105.257805,1512.884277,-137.388657,95.970825,1515.263062,-365.653931,741.371765,2348.753906,-372.501404,619.485229,2396.765381,-110.980209,-429.383606,1761.616699,46.314949,-440.665710,1757.771606,12.063455,-330.429840,1778.877197,-28.789917,-405.339661,1728.750732,-62.320126,-374.070526,1843.436401,259.895294,-291.979065,1620.557495,134.228012,-368.420502,1681.779663,199.345886,-24.763836,1841.918823,328.019226,64.002419,1625.317505,211.843338,41.392815,1811.766235,310.712860,-88.419525,1587.798096,,,
91,0.758333,-0.004120,0.326434,-0.123703,-0.937081,-175.116226,82.286125,1525.618530,0.439715,-194.911118,45.899761,1548.549316,0.873211,-192.930115,105.494629,1512.769897,0.960112,-137.507523,95.463982,1515.536499,0.836891,-195.358932,45.691151,1548.700195,-192.636490,105.257622,1512.894531,-137.377121,95.953552,1515.235840,-365.658173,741.373596,2348.821045,-372.574493,619.627747,2397.236572,-110.985344,-429.880829,1762.287109,46.329762,-440.738251,1757.988281,11.829477,-330.510284,1778.988525,-28.957447,-405.684784,1729.202881,-62.359528,-374.142700,1843.442383,259.881256,-291.948578,1620.546143,134.204529,-368.429413,1681.753052,199.325363,-24.731359,1841.908691,328.031921,64.018684,1625.263916,211.823044,41.412457,1811.768799,310.720520,-88.370476,1587.822632,,,
92,0.766667,-0.004056,0.326530,-0.123918,-0.937020,-175.125977,82.292480,1525.626465,0.454395,-194.912643,45.904110,1548.561035,0.867477,-192.945511,105.491264,1512.768066,0.956383,-137.519821,95.482056,1515.550293,0.835344,-195.363373,45.680763,1548.720703,-192.650833,105.266739,1512.885254,-137.389191,95.971077,1515.249634,-365.617737,741.237427,2348.496338,-372.566711,619.597107,2397.169922,-110.982307,-430.248291,1762.551636,46.276489,-440.752960,1757.875366,11.702905,-330.558777,1778.952393,-29.090136,-405.822632,1729.240112,-62.397423,-374.234985,1843.432739,259.842926,-291.914154,1620.495239,134.168243,-368.423645,1681.623047,199.300858,-24.703529,1841.849609,328.058014,64.036613,1625.298828,211.816589,41.456715,1811.816040,310.694824,-88.331558,1587.754395,,,
93,0.775000,-0.004363,0.326233,-0.123614,-0.937162,-175.119812,82.293175,1525.613892,0.442895,-194.904434,45.896713,1548.537476,0.875139,-192.939377,105.508102,1512.784668,0.957211,-137.515717,95.474701,1515.519653,0.835479,-195.351273,45.698540,1548.682129,-192.634842,105.257927,1512.916260,-137.396576,95.968887,1515.216919,-365.597321,741.304871,2348.525391,-372.493805,619.502563,2396.800293,-111.009499,-430.467041,1762.478027,46.213329,-440.763275,1757.852295,11.524458,-330.558044,1778.586914,-29.226551,-406.006287,1729.341309,-62.473434,-374.301727,1843.421265,259.794434,-291.884247,1620.551880,134.120621,-368.438660,1681.603882,199.282944,-24.673067,1841.857544,328.090485,64.067169,1625.377686,211.799698,41.483871,1811.796265,310.730988,-88.305939,1587.885864,,,
94,0.783333,-0.005065,0.325893,-0.123049,-0.937351,-175.120499,82.284721,1525.658081,0.450286,-194.907013,45.864399,1548.542114,0.871776,-192.937149,105.531555,1512.882813,0.950761,-137.517426,95.458191,1515.549561,0.839749,-195.352585,45.693394,1548.670898,-192.636581,105.259956,1513.026611,-137.395142,95.943230,1515.253296,-365.631042,741.333130,2348.692139,-372.517059,619.553894,2396.956299,-111.080605,-430.691864,1762.465576,46.178879,-440.786072,1757.813965,11.341867,-330.623901,1778.531372,-29.318855,-406.108307,1729.188721,-62.556683,-374.371979,1843.411865,259.735046,-291.854797,1620.516968,134.041687,-368.409454,1681.427856,199.261414,-24.642145,1841.916870,328.079437,64.076775,1625.322998,211.776123,41.515648,1811.830078,310.698395,-88.274666,1587.858521,,,
95,0.791667,-0.004299,0.326783,-0.123868,-0.936937,-175.124268,82.288643,1525.591187,0.429207,-194.918594,45.885960,1548.496460,0.878544,-192.939774,105.493004,1512.737183,0.960196,-137.514526,95.486969,1515.539795,0.839355,-195.355667,45.687851,1548.640137,-192.644501,105.252991,1512.863892,-137.394791,95.968910,1515.244873,-365.607391,741.281921,2348.477295,-372.572906,619.611572,2397.174316,-111.145538,-430.874390,1762.427490,46.119297,-440.817719,1757.778076,11.187857,-330.624969,1778.189087,-29.418806,-406.223267,1729.087891,-62.649162,-374.390228,1843.254150,259.661530,-291.816620,1620.528687,133.970139,-368.390686,1681.369019,199.236572,-24.624838,1841.867676,328.091919,64.088867,1625.363037,211.764130,41.544834,1811.765015,310.680298,-88.251106,1587.877808,,,
96,0.800000,-0.004911,0.325714,-0.122992,-0.937421,-175.128571,82.287453,1525.679321,0.453138,-194.915344,45.878315,1548.580933,0.870468,-192.944412,105.534477,1512.903198,0.953557,-137.526001,95.449554,1515.553955,0.836121,-195.369843,45.694557,1548.718018,-192.641632,105.266884,1513.044312,-137.398117,95.946030,1515.250244,-365.627777,741.299438,2348.528320,-372.521088,619.555847,2396.956787,-111.182083,-431.037140,1762.456665,46.072411,-440.811096,1757.776855,11.035274,-330.640686,1777.954102,-29.502495,-406.279602,1728.921753,-62.770962,-374.460205,1843.217529,259.575195,-291.786499,1620.561035,133.895157,-368.378876,1681.293457,199.224518,-24.596367,1841.988892,328.083771,64.112923,1625.375854,211.706177,41.562443,1811.602905,310.639587,-88.228050,1587.846680,,,
97,0.808333,-0.004645,0.326684,-0.123625,-0.937002,-175.116867,82.296791,1525.626099,0.429576,-194.912857,45.881016,1548.509155,0.877301,-192.930740,105.515549,1512.795898,0.959183,-137.507080,95.493790,1515.573242,0.841334,-195.350052,45.691387,1548.647705,-192.640121,105.269577,1512.926147,-137.382584,95.971962,1515.280762,-365.654236,741.348083,2348.708496,-372.581787,619.632446,2397.223145,-111.213814,-431.290588,1762.626831,46.043606,-440.761902,1757.628906,10.915975,-330.648376,1777.915649,-29.600714,-406.371399,1728.904663,-62.871872,-374.501343,1843.244141,259.487976,-291.729523,1620.507690,133.826080,-368.364716,1681.256592,199.180969,-24.565830,1841.978149,328.086243,64.126495,1625.433350,211.696732,41.604012,1811.692505,310.607025,-88.194115,1587.879395,,,
98,0.816667,-0.004948,0.326228,-0.123257,-0.937208,-175.118027,82.290886,1525.649414,0.446741,-194.909210,45.869907,1548.528442,0.872558,-192.933075,105.528130,1512.854492,0.952727,-137.511887,95.474609,1515.565674,0.839659,-195.354523,45.693954,1548.659668,-192.634430,105.261726,1512.995605,-137.387970,95.959763,1515.269165,-365.663147,741.381165,2348.826904,-372.536560,619.564880,2397.026123,-111.228653,-431.502472,1762.697266,46.032448,-440.812653,1757.748047,10.761056,-330.696594,1777.970215,-29.682102,-406.468079,1728.958984,-62.938587,-374.564178,1843.254395,259.400665,-291.702026,1620.437744,133.741226,-368.333466,1681.143311,199.148193,-24.540207,1842.059204,328.073639,64.129417,1625.435425,211.670959,41.629768,1811.689453,310.583252,-88.167305,1587.896362,,,
99,0.825000,-0.004394,0.326452,-0.123499,-0.937101,-175.118896,82.291748,1525.629639,0.430862,-194.920242,45.894581,1548.537720,0.876931,-192.928574,105.512321,1512.796997,0.961374,-137.507950,95.468323,1515.554321,0.838548,-195.362808,45.694408,1548.683105,-192.635513,105.270859,1512.924072,-137.381088,95.954483,1515.256348,-365.643768,741.326660,2348.611084,-372.554932,619.586182,2397.089844,-111.254761,-431.732513,1762.965820,46.022499,-440.767914,1757.689209,10.661854,-330.682526,1777.854492,-29.754993,-406.573334,1728.984253,-62.984600,-374.602936,1843.308716,259.334381,-291.681488,1620.474854,133.668854,-368.316345,1681.141479,199.094604,-24.496559,1841.904053,328.073975,64.158882,1625.496460,211.647690,41.663105,1811.650635,310.539948,-88.141930,1587.863037,,,
100,0.833333,-0.005120,0.326039,-0.123163,-0.937285,-175.127747,82.295486,1525.687012,0.443750,-194.911636,45.868469,1548.562622,0.871640,-192.946609,105.538483,1512.907715,0.955864,-137.525055,95.479492,1515.590698,0.839684,-195.361359,45.687874,1548.697021,-192.654205,105.275040,1513.047241,-137.391083,95.966858,1515.292358,-365.632660,741.315247,2348.581299,-372.556549,619.581055,2397.058594,-111.273285,-431.943268,1763.241089,46.020130,-440.767487,1757.729126,10.561334,-330.650116,1777.759277,-29.814831,-406.616974,1729.043945,-63.021278,-374.647247,1843.371582,259.284485,-291.675415,1620.497925,133.612228,-368.299957,1681.111328,199.080917,-24.467354,1842.069580,328.052460,64.175011,1625.489136,211.631241,41.684135,1811.734619,310.497528,-88.108360,1587.862915,,,
101,0.841667,-0.005252,0.326030,-0.123111,-0.937294,-175.119659,82.294006,1525.660278,0.444842,-194.902725,45.860836,1548.526733,0.871409,-192.938950,105.540779,1512.888550,0.953135,-137.517365,95.480400,1515.565674,0.841825,-195.348724,45.691063,1548.654419,-192.647461,105.270874,1513.031738,-137.385712,95.961708,1515.271240,-365.619293,741.319580,2348.577393,-372.347137,619.367188,2396.180908,-111.282143,-432.089783,1763.375732,45.976265,-440.756500,1757.794800,10.502417,-330.643402,1777.724365,-29.879341,-406.655823,1729.039673,-63.050358,-374.671600,1843.410767,259.203247,-291.643677,1620.452393,133.551788,-368.284546,1681.027588,199.031403,-24.422415,1842.024048,328.052795,64.175652,1625.553223,211.599670,41.732075,1811.705688,310.462006,-88.091423,1587.914917,,,
102,0.850000,-0.005609,0.325685,-0.122762,-0.937458,-175.119553,82.290672,1525.689697,0.455685,-194.900009,45.848053,1548.543457,0.866641,-192.938965,105.555954,1512.951904,0.948198,-137.519745,95.468002,1515.573853,0.843397,-195.351974,45.697506,1548.660522,-192.649521,105.265854,1513.106689,-137.380753,95.948830,1515.279907,-365.636597,741.321899,2348.615479,-372.550385,619.572937,2397.029541,-111.308990,-432.210449,1763.573364,45.943275,-440.709778,1757.746582,10.436512,-330.660431,1777.840454,-29.964750,-406.651215,1728.906982,-63.095600,-374.693878,1843.355713,259.159912,-291.653290,1620.540894,133.506454,-368.259674,1681.036133,199.016296,-24.401268,1842.109863,328.033905,64.193680,1625.563843,211.571304,41.744286,1811.729980,310.422272,-88.043182,1587.891846,,,
103,0.858333,-0.004918,0.325697,-0.123111,-0.937412,-175.118301,82.291222,1525.623413,0.447343,-194.896118,45.879086,1548.527954,0.869582,-192.939819,105.533310,1512.846191,0.958355,-137.519028,95.461266,1515.496094,0.836556,-195.355759,45.688557,1548.669434,-192.646805,105.271347,1512.984741,-137.376953,95.959435,1515.190552,-365.672760,741.393494,2348.789795,-372.571106,619.607544,2397.167969,-111.349792,-432.321503,1763.882935,45.912323,-440.714203,1757.766846,10.382367,-330.655762,1777.859497,-30.047817,-406.637787,1729.005737,-63.118160,-374.688049,1843.328857,259.105682,-291.639069,1620.509766,133.452316,-368.253845,1681.104248,198.970551,-24.378532,1842.053345,328.003784,64.218094,1625.580811,211.551682,41.776253,1811.835815,310.379333,-88.022720,1587.925293,,,
104,0.866667,-0.005050,0.325752,-0.123050,-0.937400,-175.115112,82.290359,1525.671753,0.445283,-194.895645,45.871872,1548.563843,0.870409,-192.935043,105.536736,1512.900146,0.956125,-137.514725,95.462456,1515.551270,0.839504,-195.348618,45.692028,1548.698486,-192.644226,105.270996,1513.040894,-137.376266,95.951607,1515.251465,-365.637390,741.354004,2348.730713,-372.577972,619.610962,2397.186523,-111.393539,-432.363129,1764.057861,45.861233,-440.706482,1757.761475,10.329551,-330.630341,1777.836670,-30.137774,-406.567688,1728.854980,-63.125767,-374.714996,1843.359497,259.059296,-291.624756,1620.509521,133.408478,-368.223755,1681.090332,198.951508,-24.345646,1842.099854,327.991302,64.235390,1625.640137,211.529541,41.802685,1811.823608,310.359802,-88.005348,1588.011597,,,
105,0.875000,-0.004630,0.326281,-0.123388,-0.937174,-175.118561,82.289497,1525.609985,0.433244,-194.912689,45.882938,1548.509399,0.874205,-192.932083,105.517372,1512.795776,0.959370,-137.511002,95.468170,1515.524902,0.841492,-195.357071,45.697380,1548.646362,-192.646164,105.264427,1512.930054,-137.375275,95.949326,1515.229736,-365.638672,741.340942,2348.686768,-372.566345,619.590759,2397.129150,-111.441597,-432.486328,1764.422974,45.799183,-440.644135,1757.605713,10.295375,-330.625061,1777.875244,-30.234711,-406.589783,1728.935059,-63.138664,-374.707428,1843.424561,259.010040,-291.607086,1620.476440,133.349182,-368.179169,1681.012817,198.923050,-24.329031,1842.114624,327.958008,64.243080,1625.628052,211.518738,41.846451,1812.003052,310.335266,-87.986504,1588.035400,,,
106,0.883333,-0.004542,0.326674,-0.123620,-0.937007,-175.117981,82.286263,1525.616943,0.418250,-194.916946,45.876480,1548.506958,0.879166,-192.929962,105.503944,1512.782349,0.962653,-137.507111,95.478340,1515.561768,0.844494,-195.348984,45.686287,1548.645752,-192.649780,105.265755,1512.908447,-137.376770,95.947876,1515.273926,-365.611603,741.269409,2348.469971,-372.547852,619.573364,2397.033691,-111.485641,-432.539703,1764.680786,45.735645,-440.607086,1757.497070,10.235600,-330.631897,1777.964722,-30.322424,-406.594208,1729.010132,-63.149391,-374.737000,1843.496460,258.969360,-291.581848,1620.519287,133.297287,-368.153107,1681.011841,198.899277,-24.308384,1842.141846,327.923492,64.259071,1625.592285,211.495926,41.876049,1812.018677,310.278564,-87.920029,1587.970215,,,
107,0.891667,-0.004633,0.326273,-0.123467,-0.937166,-175.116379,82.285233,1525.593018,0.428881,-194.904739,45.876717,1548.494263,0.874619,-192.933563,105.509804,1512.778076,0.961850,-137.510895,95.469170,1515.506958,0.841870,-195.349548,45.686958,1548.633911,-192.651886,105.261627,1512.909790,-137.370621,95.949867,1515.211914,-365.678558,741.394897,2348.759766,-372.552948,619.581909,2397.047607,-111.540756,-432.586212,1764.894653,45.692940,-440.606537,1757.523926,10.188516,-330.605225,1777.916626,-30.416094,-406.576263,1729.001221,-63.164822,-374.737579,1843.509644,258.906677,-291.555084,1620.475952,133.222366,-368.111755,1680.964600,198.879364,-24.258608,1842.213135,327.936615,64.309288,1625.790894,211.475601,41.903099,1811.996338,310.237762,-87.884956,1587.987061,,,
108,0.900000,-0.004249,0.326684,-0.123785,-0.936983,-175.115753,82.289856,1525.608765,0.433193,-194.912643,45.892570,1548.520386,0.876702,-192.929245,105.496948,1512.757080,0.959989,-137.505447,95.480026,1515.548950,0.838414,-195.352844,45.689407,1548.667480,-192.634140,105.259605,1512.881958,-137.383041,95.964195,1515.252319,-365.612152,741.293762,2348.493896,-372.557465,619.599304,2397.120605,-111.593613,-432.640381,1765.009888,45.647232,-440.597565,1757.535889,10.126239,-330.613617,1777.960449,-30.490389,-406.597168,1729.061401,-63.203560,-374.745087,1843.585815,258.858643,-291.526123,1620.486084,133.170807,-368.087585,1680.926147,198.855774,-24.219437,1842.192749,327.919159,64.330299,1625.819702,211.472702,41.944271,1812.039673,310.133942,-87.833305,1587.778931,,,
109,0.908333,-0.005348,0.325587,-0.122895,-0.937476,-175.118057,82.285988,1525.671265,0.458486,-194.892761,45.855587,1548.549438,0.866801,-192.940903,105.542259,1512.921753,0.951442,-137.520584,95.460098,1515.542603,0.837892,-195.352524,45.684727,1548.679077,-192.643524,105.261635,1513.070557,-137.382584,95.955505,1515.239502,-365.660828,741.354614,2348.766846,-372.508362,619.526794,2396.828613,-111.639557,-432.666351,1765.076904,45.570438,-440.700928,1757.916504,10.070065,-330.611938,1777.948853,-30.554588,-406.610260,1729.110596,-63.256020,-374.672577,1843.261230,258.807953,-291.498566,1620.502441,133.114548,-368.071075,1680.895508,198.828384,-24.171896,1842.153564,327.919464,64.350433,1625.832764,211.459717,42.003731,1811.994507,310.082581,-87.811157,1587.739380,,,
110,0.916667,-0.004078,0.327070,-0.124003,-0.936820,-175.118927,82.287643,1525.613159,0.427637,-194.923721,45.892166,1548.520874,0.879224,-192.928894,105.484085,1512.737427,0.959805,-137.504227,95.486671,1515.581421,0.840243,-195.356674,45.692471,1548.664917,-192.634384,105.249176,1512.861206,-137.387634,95.963989,1515.289063,-365.651367,741.379150,2348.815430,-372.496735,619.474731,2396.716064,-111.702667,-432.690063,1765.172241,45.535763,-440.697540,1757.926025,9.992414,-330.596680,1777.753540,-30.603727,-406.616455,1729.007324,-63.317463,-374.691284,1843.380493,258.751526,-291.466217,1620.524292,133.057617,-368.055573,1680.876343,198.809921,-24.127489,1842.096924,327.905273,64.388748,1625.794678,211.453781,42.053593,1812.025146,310.053589,-87.750740,1587.723022,,,
111,0.925000,-0.004173,0.326764,-0.123785,-0.936955,-175.111938,82.285988,1525.603516,0.426182,-194.914719,45.892372,1548.515869,0.878859,-192.921997,105.492279,1512.745605,0.960578,-137.499161,95.473289,1515.549194,0.840927,-195.349747,45.697330,1548.657715,-192.630646,105.252502,1512.872314,-137.377335,95.951019,1515.256348,-365.621918,741.315247,2348.608154,-372.510620,619.532776,2396.864990,-111.766457,-432.735687,1765.237305,45.487804,-440.684448,1757.883179,9.887421,-330.570190,1777.719482,-30.657810,-406.620453,1728.980469,-63.370869,-374.669281,1843.347534,258.687927,-291.417938,1620.526123,133.006683,-368.032532,1680.840454,198.794876,-24.055336,1842.130127,327.915039,64.431580,1625.828369,211.462891,42.121128,1812.045532,309.950012,-87.684166,1587.529175,,,
112,0.933333,-0.005213,0.325911,-0.123033,-0.937346,-175.119675,82.293587,1525.676147,0.450297,-194.903763,45.865196,1548.549438,0.869695,-192.937866,105.542984,1512.907593,0.954153,-137.517456,95.472557,1515.571533,0.838429,-195.358109,45.687031,1548.682861,-192.642349,105.273087,1513.050537,-137.382401,95.964531,1515.270508,-365.616516,741.318298,2348.619385,-372.556732,619.601807,2397.124756,-111.814201,-432.773438,1765.286377,45.431660,-440.705688,1757.904297,9.815903,-330.539673,1777.537598,-30.713778,-406.638824,1728.958618,-63.415176,-374.666901,1843.317627,258.622131,-291.355133,1620.518799,132.942459,-368.011871,1680.778687,198.785187,-24.001482,1842.057495,327.925659,64.474434,1625.802246,211.467529,42.182396,1812.078491,309.932343,-87.616478,1587.521484,,,
113,0.941667,-0.005289,0.325743,-0.122918,-0.937419,-175.116562,82.286667,1525.674561,0.458028,-194.898575,45.857914,1548.549072,0.866982,-192.935394,105.541565,1512.916870,0.951328,-137.515808,95.460503,1515.557739,0.838169,-195.357574,45.687752,1548.678101,-192.638290,105.261002,1513.065918,-137.378220,95.954956,1515.255249,-365.629181,741.301208,2348.566406,-372.509918,619.547119,2396.914063,-111.869499,-432.790527,1765.280518,45.386192,-440.666504,1757.765747,9.757765,-330.515472,1777.453003,-30.777336,-406.638062,1728.923828,-63.441589,-374.643982,1843.226563,258.564758,-291.304688,1620.496826,132.894241,-368.000549,1680.807129,198.785156,-23.987494,1842.097046,327.947723,64.514717,1625.797974,211.472977,42.227451,1811.992188,309.905914,-87.552109,1587.516113,,,
114,0.950000,-0.004104,0.326472,-0.123797,-0.937056,-175.112091,82.284996,1525.612915,0.441274,-194.902771,45.897076,1548.544922,0.873613,-192.928833,105.489357,1512.760742,0.958864,-137.504761,95.468544,1515.533325,0.836567,-195.348434,45.687778,1548.695923,-192.631973,105.253517,1512.884521,-137.379608,95.957405,1515.233276,-365.635284,741.285522,2348.482422,-372.563324,619.593567,2397.136475,-111.909943,-432.805206,1765.286499,45.346325,-440.640228,1757.774536,9.691843,-330.475952,1777.409546,-30.835024,-406.667267,1728.984253,-63.496143,-374.672424,1843.355835,258.497314,-291.225586,1620.507080,132.835571,-367.948181,1680.757202,198.777237,-23.909256,1842.100586,327.977295,64.577644,1625.837280,211.481705,42.285671,1811.979614,309.917358,-87.498055,1587.695190,,,
115,0.958333,-0.004078,0.326408,-0.123698,-0.937091,-175.117752,82.288567,1525.623291,0.444165,-194.912964,45.904819,1548.557983,0.871037,-192.931335,105.496704,1512.773682,0.958924,-137.509003,95.464157,1515.538574,0.836916,-195.360977,45.690662,1548.712402,-192.639145,105.265808,1512.894775,-137.377518,95.951607,1515.239136,-365.598297,741.296570,2348.540283,-372.558777,619.589172,2397.078369,-111.952255,-432.823273,1765.358521,45.234470,-440.446350,1757.097900,9.634117,-330.467957,1777.350830,-30.898479,-406.645721,1728.949585,-63.510090,-374.675476,1843.330322,258.442963,-291.159454,1620.458252,132.779007,-367.904633,1680.712891,198.773743,-23.853760,1842.028198,327.996429,64.611794,1625.819336,211.502121,42.352448,1812.019531,309.901917,-87.412292,1587.534546,,,
116,0.966667,-0.004640,0.326252,-0.123431,-0.937178,-175.118210,82.290909,1525.622314,0.433546,-194.907822,45.882984,1548.523438,0.874480,-192.934494,105.517021,1512.808960,0.960368,-137.512375,95.472717,1515.534912,0.839993,-195.353836,45.691345,1548.664185,-192.646317,105.267342,1512.941040,-137.377533,95.957664,1515.237427,-365.627411,741.361023,2348.716309,-372.508514,619.525452,2396.888672,-111.989426,-432.821228,1765.334961,45.195175,-440.418884,1757.074219,9.570700,-330.404541,1777.234375,-30.968987,-406.640045,1728.970093,-63.517773,-374.695374,1843.422363,258.385468,-291.073914,1620.403076,132.717850,-367.857544,1680.658447,198.770096,-23.818903,1841.999390,328.035889,64.672501,1625.845581,211.505798,42.419006,1811.950806,309.904144,-87.349602,1587.636841,,,
117,0.975000,-0.005212,0.325984,-0.123001,-0.937325,-175.126144,82.278534,1525.688721,0.449399,-194.915741,45.850464,1548.557739,0.871639,-192.941116,105.529404,1512.918457,0.948917,-137.521667,95.455727,1515.590210,0.842395,-195.357468,45.689789,1548.680054,-192.643936,105.252640,1513.065430,-137.399323,95.933731,1515.298462,-365.616302,741.320374,2348.629150,-372.514526,619.523804,2396.893066,-112.038429,-432.805725,1765.392456,45.121410,-440.422913,1757.239380,9.497475,-330.372864,1777.280273,-31.028231,-406.592285,1728.895386,-63.517197,-374.682190,1843.374023,258.345917,-291.000031,1620.318726,132.681396,-367.811981,1680.632568,198.774002,-23.753788,1841.934692,328.054779,64.714020,1625.787354,211.528351,42.486538,1811.876099,309.900269,-87.273643,1587.613770,,,
118,0.983333,-0.004006,0.326503,-0.123782,-0.937047,-175.109756,82.285385,1525.603149,0.448123,-194.905762,45.903065,1548.539429,0.870309,-192.923248,105.489235,1512.745605,0.957396,-137.500351,95.463844,1515.524658,0.836204,-195.353271,45.685986,1548.695435,-192.628128,105.260674,1512.865356,-137.372467,95.951462,1515.225342,-365.637756,741.321838,2348.589355,-372.508209,619.544617,2396.902832,-112.086975,-432.810059,1765.484131,45.072819,-440.410614,1757.319702,9.429893,-330.297760,1777.101807,-31.098053,-406.573578,1728.892578,-63.499599,-374.670471,1843.352417,258.319092,-290.902405,1620.253662,132.641541,-367.740814,1680.546265,198.781021,-23.689821,1841.960938,328.098389,64.759712,1625.780762,211.554398,42.559689,1811.929688,309.904694,-87.214722,1587.594238,,,
119,0.991667,-0.004084,0.326738,-0.123857,-0.936955,-175.115219,82.283333,1525.604004,0.435717,-194.914551,45.893253,1548.525146,0.875767,-192.927429,105.485413,1512.741455,0.959260,-137.503723,95.471321,1515.545654,0.838185,-195.354935,45.687607,1548.673462,-192.632034,105.250488,1512.865112,-137.381622,95.955055,1515.249146,-365.650177,741.356567,2348.702881,-372.514069,619.534851,2396.895752,-112.115921,-432.752686,1765.432129,45.032177,-440.379486,1757.307007,9.387987,-330.264648,1777.077026,-31.145599,-406.547760,1728.812500,-63.482166,-374.625458,1843.242554,258.314148,-290.823486,1620.194702,132.626526,-367.680756,1680.491211,198.792542,-23.634590,1841.959839,328.131927,64.815781,1625.796875,211.581558,42.638508,1811.905029,309.918884,-87.128273,1587.630859,,,
